"","full_name","name","id","spkid","orbit_id","class","price","profit","spec_B","dv","a","q","e","i","H","moid","moid_ld","moid_jup","BV","UB","epoch","epoch_cal","epoch_mjd","om","n","est_diameter","rms","closeness","per","equinox","albedo","score","tp","n_obs_used","ma","pdes","ad","neo","pha","spec_T","IR","diameter"
"306","432 Pythia (1897 DO)","Pythia","a0000432",2000432,"75","MBA",1.82976979564982e-38,1.48161336190079e-39,"S",9.603585,2.36865592074498,2.02246183400177,0.146156342806571,12.1222260139056,8.84,1.00665,391.7579805,2.36497,0.87,0.44,2458600.5,20190427,58600,88.7499654060067,0.270365396662116,NA,0.46782,2657.58140123763,1331.53134404216,"J2000",0.2338,3.65953959129965e-50,2458916.7225059,2040,274.504376757543,"432",2.7148500074882,"N","N","S",NA,46.9
"307","433 Eros (1898 DQ)","Eros","a0000433",2000433,"635","AMO",6.688146261052e-42,1.07791650410054e-42,"S",6.112354,1.45811225801466,1.13333862134867,0.222735687791413,10.8285701363066,11.16,0.149341,58.11903697,3.28828,0.921,0.531,2458600.5,20190427,58600,304.306253466484,0.55978032818538,NA,0.36003,3366.68603585283,643.109416093629,"J2000",0.25,1.3376292522104e-53,2458516.11070767,6231,47.239465754962,"433",1.78288589468065,"Y","N","S",NA,16.84
"308","434 Hungaria (1898 DR)","Hungaria","a0000434",2000434,"66","IMB",93544977202589.9,6613590311721.57,"Xe",11.02135,1.94410420893874,1.80074130735413,0.0737423955595833,22.508839391681,11.21,0.833343,324.31209531,3.07442,0.717,0.247,2458600.5,20190427,58600,175.320954528761,0.363600743946106,NA,0.40047,2662.97058142565,990.096984106721,"J2000",0.726,133.168529071283,2458973.31041269,2087,224.44585659489,"434",2.08746711052335,"N","N","E",NA,8.934
"309","441 Bathilde (1898 ED)","Bathilde","a0000441",2000441,"40","MBA",36244813365963048,2704718265328002,"Xk",10.359219,2.80676258722973,2.5819233566156,0.0801062518209088,8.15924264361773,8.51,1.60079,622.9794443,2.15402,0.701,0.25,2458600.5,20190427,58600,253.526952435575,0.209602064252136,NA,0.45947,2641.90952070213,1717.54033665884,"J2000",0.204,132.115476035107,2459381.02478214,2355,196.400394462466,"441",3.03160181784386,"N","N","M",NA,65.131
"310","442 Eichsfeldia (1899 EE)","Eichsfeldia","a0000442",2000442,"37","MBA",187122415917959040,15567405625048660,"Ch",9.357791,2.34494875159121,2.17842627748703,0.0710132679834372,6.06962671828037,10.03,1.18081,459.5358277,2.47004,0.692,0.331,2458600.5,20190427,58600,134.895159281715,0.274475787821201,NA,0.49231,2660.59350366332,1311.59109828117,"J2000",0.044,133.049675183166,2458232.93391689,2606,100.887990238566,"442",2.51147122569538,"N","N","C",NA,62.171
"311","443 Photographica (1899 EF)","Photographica","a0000443",2000443,"93","MBA",2.94240754375385e-39,2.530605014848e-40,"Sl",9.079789,2.2151923238341,2.12481133723225,0.0408005145329425,4.23497606935614,10.28,1.13169,440.4197973,2.65876,0.902,0.479,2458600.5,20190427,58600,175.417433085734,0.298941987230651,NA,0.4895,2668.77557818267,1204.24702911418,"J2000",0.21,5.88481508750769e-51,2458105.74475398,2426,147.903116438808,"443",2.30557331043596,"N","N","S",NA,25.504
"312","444 Gyptis (1899 EL)","Gyptis","a0000444",2000444,"104","MBA",3149655850708790272,243623176593785088,"C",10.007128,2.76928629445858,2.28299756035784,0.175600744160624,10.2769593610638,7.83,1.28175,498.8186475,2.22088,0.676,0.293,2458600.5,20190427,58600,195.714560484698,0.213871191737993,NA,0.51166,2645.32912198455,1683.25615560708,"J2000",0.051,132.286456099228,2459226.88209614,2247,226.034914614531,"444",3.25557502855932,"N","N","C",NA,159.331
"313","446 Aeternitas (1899 ER)","Aeternitas","a0000446",2000446,"75","MBA",0,0,"A",10.319771,2.78853894928811,2.4350174315922,0.12677661102283,10.6223076092988,8.9,1.45034,564.4288178,2.22018,1.026,0.615,2458600.5,20190427,58600,42.0844737359711,0.211660102202035,NA,0.46753,2642.81163999847,1700.84015010241,"J2000",0.317,0,2458903.25352206,2195,295.919158578728,"446",3.14206046698401,"N","N","A",NA,53.562
"314","453 Tea (1900 FA)","Tea","a0000453",2000453,"69","MBA",2.44735570036506e-39,2.19418765521365e-40,"S",8.742007,2.18319800595706,1.94556164421066,0.10884782832248,5.55003664692215,10.5,0.939155,365.49095135,2.57198,NA,NA,2458600.5,20190427,58600,11.7134676822232,0.305537404410093,NA,0.44994,2678.56741989676,1178.25181075639,"J2000",0.137,4.89471140073012e-51,2458914.64481073,2467,264.017009921559,"453",2.42083436770345,"N","N","S",NA,23.985
"315","456 Abnoba (1900 FH)","Abnoba","a0000456",2000456,"30","MBA",9.51373761361863e-39,7.01657480729682e-40,"S",10.485226,2.78906770095551,2.29028647878428,0.17883439043102,14.4386922370324,9.1,1.2797,498.020849,1.71803,NA,NA,2458600.5,20190427,58600,229.207300121877,0.211599915247352,NA,0.42683,2642.81367577524,1701.32393285307,"J2000",0.286,1.90274752272373e-50,2459294.64771561,2312,213.118402208021,"456",3.28784892312673,NA,NA,NA,NA,NA
"316","458 Hercynia (1900 FK)","Hercynia","a0000458",2000458,"76","MBA",22642994670123432,1708321449663861,"L",10.241931,2.99295332530551,2.2695811914996,0.241691752320285,12.6538549657174,9.63,1.32145,514.2686965,1.86709,0.885,0.471,2458600.5,20190427,58600,134.139975228445,0.190350559509544,NA,0.46295,2640.78068411363,1891.24739600227,"J2000",0.191,132.059034205682,2458956.41889687,2102,292.250638841477,"458",3.71632545911143,"N","N","S",NA,36.698
"317","460 Scania (1900 FN)","Scania","a0000460",2000460,"29","MBA",11655165531194058,915061488590266,"K",9.863983,2.71613524104629,2.42740390883748,0.106302266487136,4.63679888950344,10.8,1.42591,554.9213947,2.46085,NA,NA,2458600.5,20190427,58600,205.219266426954,0.220179554304339,NA,0.4774,2646.6645878956,1635.02919759024,"J2000",0.262,132.35322939478,2457791.41690769,2100,178.143554660769,"460",3.00486657325509,NA,NA,NA,NA,NA
"318","462 Eriphyla (1900 FQ)","Eriphyla","a0000462",2000462,"30","MBA",7.14121820372957e-39,5.43213664791231e-40,"S",10.161004,2.87239880180393,2.6196563901384,0.0879900143067871,3.19266863317754,9.23,1.61635,629.0349295,2.2672,0.834,0.421,2458600.5,20190427,58600,105.275176059341,0.202458944589257,NA,0.50947,2641.49482809098,1778.13828245701,"J2000",0.259,1.42824364074591e-50,2457892.30099977,2136,143.381222145905,"462",3.12514121346945,"N","N","S",NA,34.274
"319","464 Megaira (1901 FV)","Megaira","a0000464",2000464,"76","MBA",356271957493424576,27883253607798220,"C",9.892191,2.80023494967598,2.22468620896882,0.205535875042828,10.1700066403131,9.52,1.24714,485.3494738,2.16195,0.638,NA,2458600.5,20190427,58600,102.366202809014,0.210335397371683,NA,0.44167,2645.87340807367,1711.55214242824,"J2000",0.045,132.313670403683,2457796.24060376,2173,169.164219698348,"464",3.37578369038315,"N","N","FXU",NA,77.056
"320","470 Kilia (1901 GJ)","Kilia","a0000470",2000470,"68","MBA",3.79024155324307e-39,3.11470100088995e-40,"S",9.463488,2.40519729009355,2.17910091737885,0.0940032543882918,7.22629170933444,10.07,1.17956,459.0493652,2.34449,0.886,0.466,2458600.5,20190427,58600,173.233970487818,0.264227499646933,NA,0.45347,2657.75821419392,1362.46227391562,"J2000",0.148,7.58048310648614e-51,2459117.48154277,2531,223.399259590331,"470",2.63129366280824,"N","N","S",NA,27.75
"321","471 Papagena (1901 GN)","Papagena","a0000471",2000471,"98","MBA",5.76486847699421e-37,4.26414785051471e-38,"S",10.449882,2.89382705212948,2.23224451750848,0.228618546548649,15.017161123152,6.73,1.26726,493.1795742,1.92201,0.828,0.473,2458600.5,20190427,58600,83.8134686240744,0.20021435648336,NA,0.45046,2641.61180620265,1798.07285712761,"J2000",0.164,1.15297369539884e-48,2459169.76968166,2783,246.02403702108,"471",3.55540958675049,"N","N","S",NA,148.128
"322","476 Hedwig (1901 GQ)","Hedwig","a0000476",2000476,"97","MBA",348470563713535104,25966234532116672,"X",10.386957,2.65076796116953,2.45862549149534,0.0724855862485253,10.9261844784202,8.55,1.4416,561.027472,2.305,0.716,0.375,2458600.5,20190427,58600,286.341554843193,0.228373919028113,NA,0.49146,2645.12360211258,1576.36214122894,"J2000",0.035,132.276180105629,2457965.03379331,1950,145.123908032592,"476",2.84291043084371,"N","N","P",NA,138.493
"323","477 Italia (1901 GR)","Italia","a0000477",2000477,"30","MBA",2.15467360521469e-39,1.89321339903339e-40,"S",8.887876,2.41568281576179,1.96220083480988,0.187724140765935,5.28741565470016,10.25,0.954584,371.49545528,2.50466,0.884,0.469,2458600.5,20190427,58600,10.6657076906767,0.262509006917826,NA,0.46134,2668.89092061114,1371.38151649285,"J2000",0.246,4.30934721042939e-51,2458118.88733994,2397,126.427661112068,"477",2.86916479671371,"N","N","S",NA,22.988
"324","478 Tergeste (1901 GU)","Tergeste","a0000478",2000478,"32","MBA",241124109414750688,16684253031340888,"L",11.147069,3.01619875762432,2.76626669582461,0.0828632599784517,13.1834236760249,7.98,1.80949,704.1992233,2.02813,0.85,0.445,2458600.5,20190427,58600,233.901459548907,0.188154296037941,NA,0.49648,2635.97677788417,1913.32330741683,"J2000",0.174,131.818838894208,2458256.96967066,1946,64.6367072838714,"478",3.26613081942403,"N","N","S",NA,80.738
"325","479 Caprera (1901 HJ)","Caprera","a0000479",2000479,"33","MBA",168937282599255712,13709148506519530,"C",9.557869,2.72019766078381,2.12487431712296,0.218852972430434,8.6823842377065,9.8,1.15491,449.4563247,2.15607,NA,NA,2458600.5,20190427,58600,136.021623030877,0.219686504988475,NA,0.49087,2650.70141613027,1638.69874491783,"J2000",0.071,132.555070806513,2458322.21472865,2163,61.1355186524647,"479",3.31552100444466,NA,NA,NA,NA,NA
"326","481 Emita (1902 HP)","Emita","a0000481",2000481,"71","MBA",1398455284592609792,108130638259895824,"Ch",10.01202,2.74051360299321,2.30911179550496,0.157416408010919,9.84459678385006,8.8,1.32166,514.3504222,2.17681,NA,NA,2458600.5,20190427,58600,66.7413360264717,0.217248171951738,NA,0.52493,2645.67595328502,1657.09104369345,"J2000",0.032,132.303797664251,2458607.40351055,2124,358.500224953294,"481",3.17191541048146,"N","N","C",NA,121.552
"327","484 Pittsburghia (1902 HX)","Pittsburghia","a0000484",2000484,"32","MBA",4.81775659901918e-39,3.49461908197691e-40,"S",10.665089,2.6667947278859,2.51168040117774,0.0581650792564489,12.5136417238484,9.86,1.49793,582.9494181,2.42085,0.85,NA,2458600.5,20190427,58600,127.261894863946,0.22631831034069,NA,0.47159,2643.83429908996,1590.67995628843,"J2000",0.222,9.63551319803835e-51,2459258.82079121,2071,211.009950871471,"484",2.82190905459407,NA,NA,NA,NA,NA
"328","485 Genua (1902 HZ)","Genua","a0000485",2000485,"77","MBA",4.62351902047923e-38,3.48159898633809e-39,"S",10.276461,2.74884768114927,2.21973422794225,0.192485548339222,13.8659520889699,8.3,1.28699,500.8578983,2.06888,0.848,0.427,2458600.5,20190427,58600,193.437325016885,0.216260927245886,NA,0.5091,2644.62705479377,1664.65576831031,"J2000",0.2072,9.24703804095845e-50,2458718.72252492,2217,334.4330871402,"485",3.27796113435629,NA,NA,NA,NA,NA
"329","490 Veritas (1902 JP)","Veritas","a0000490",2000490,"33","MBA",1305703234229088512,92227736686823312,"Ch",10.910266,3.17190824220992,2.87457699888868,0.0937389169599974,9.27821885248775,8.32,1.87431,729.4252227,1.99038,0.75,0.39,2458600.5,20190427,58600,178.325847982688,0.17447096000726,NA,0.51239,2633.70525137747,2063.38063357375,"J2000",0.059,131.705262568873,2459482.23860652,2353,206.162218845145,"490",3.46923948553117,"N","N","C",NA,118.803
"330","491 Carina (1902 JQ)","Carina","a0000491",2000491,"53","MBA",590206330026516736,37527150621383232,"C",12.113456,3.18949634603966,2.91124399711188,0.0872402156137546,18.8635374439305,9,1.95286,759.9945262,1.95695,NA,NA,2458600.5,20190427,58600,175.409016180518,0.173029801864637,NA,0.51266,2632.23435398124,2080.56644647627,"J2000",0.037,131.631717699062,2457971.14902532,2352,108.896474452763,"491",3.46774869496745,NA,NA,NA,NA,NA
"331","494 Virtus (1902 JV)","Virtus","a0000494",2000494,"30","MBA",797191914027449088,57868632359669640,"Ch",10.63128,2.98642142158332,2.79349419128031,0.0646014755013112,7.08499510835354,8.96,1.78295,693.8706515,1.84445,0.728,0.373,2458600.5,20190427,58600,38.2125722463386,0.190975403245495,NA,0.45981,2637.42822476485,1885.05950966485,"J2000",0.065,131.891411238242,2458732.58711518,2748,334.774609915622,"494",3.17934865188632,"N","N","C",NA,100.786
"332","496 Gryphia (1902 KH)","Gryphia","a0000496",2000496,"30","MBA",5.29952332850649e-40,4.69662350341153e-41,"S",8.832898,2.19859838160591,2.02384009604267,0.0794862249628281,3.79141820154883,11.61,1.04487,406.6320579,2.7071,0.861,0.507,2458600.5,20190427,58600,207.593225039145,0.302332766414804,NA,0.4327,2675.26565219223,1190.7409318184,"J2000",0.193,1.0599046657013e-51,2459099.62796229,2437,209.097262365811,"496",2.37335666716915,"N","N","S",NA,14.403
"333","503 Evelyn (1903 LF)","Evelyn","a0000503",2000503,"48","MBA",424335576235325696,34454562770341308,"Ch",9.550083,2.72314799937197,2.24295568110413,0.176337209133906,5.01039360886623,9.3,1.26281,491.4477677,1.93386,0.725,0.315,2458600.5,20190427,58600,68.898945692633,0.219329579482411,NA,0.50146,2650.08133998312,1641.36547769595,"J2000",0.0585,132.524066999156,2458792.74958684,2451,317.833978962771,"503",3.2033403176398,"N","N","XC",NA,81.68
"334","504 Cora (1902 LK)","Cora","a0000504",2000504,"31","MBA",3699397231220880,286651420111876,"X",9.995676,2.72265791243235,2.13710151799786,0.215067927469217,12.8977564673203,10,1.16808,454.5816936,2.22241,NA,NA,2458600.5,20190427,58600,104.47532028575,0.2193888021627,NA,0.45795,2646.97634625368,1640.92240101216,"J2000",0.239,132.368817312684,2458772.61865999,2463,322.239093354918,"504",3.30821430686684,NA,NA,NA,NA,NA
"335","507 Laodica (1903 LO)","Laodica","a0000507",2000507,"74","MBA",12090183731106974,856941253200319,"X",10.87433,3.15434092055693,2.83766697657299,0.100393062119624,9.49756896639496,9.2,1.86385,725.3545045,1.95554,NA,NA,2458600.5,20190427,58600,293.433580645311,0.175930496731639,NA,0.45634,2634.11915970491,2046.26262466102,"J2000",0.198,131.725957985246,2458569.59559463,2144,5.43702738800791,"507",3.47101486454088,NA,NA,NA,NA,NA
"336","509 Iolanda (1903 LR)","Iolanda","a0000509",2000509,"76","MBA",2.47844425049901e-38,1.67247344021713e-39,"S",11.425258,3.06408240264797,2.77159584315595,0.0954564926972106,15.4082120174637,8.5,1.77973,692.6175241,2.10543,0.827,0.41,2458600.5,20190427,58600,217.539411748207,0.183761028510141,NA,0.50225,2634.88005819623,1959.0660920802,"J2000",0.253,4.95688850099802e-50,2458197.83497376,2062,73.9941393662685,"509",3.35656896213999,"N","N","S",NA,51.892
"337","511 Davida (1903 LU)","Davida","a0000511",2000511,"85","MBA",15382627787839414272,1064010723169747328,"C",11.144603,3.16488038393588,2.56945579389642,0.188134942812273,15.9382250169486,6.22,1.59307,619.9750519,1.47719,0.717,0.363,2458600.5,20190427,58600,107.596325598876,0.17505242161396,NA,0.49535,2634.47957033013,2056.52682025674,"J2000",0.076,131.743978516507,2458749.00188133,2769,334.004386058903,"511",3.76030497397534,"N","N","C",NA,270.327
"338","512 Taurinensis (1903 LV)","Taurinensis","a0000512",2000512,"64","MCA",2.18348254736891e-39,2.10181179829249e-40,"S",8.217979,2.18904028828021,1.63204513884958,0.254447189671518,8.74715533583328,10.68,0.651093,253.38586281,2.72941,0.917,0.525,2458600.5,20190427,58600,107.035569602335,0.304315057627416,NA,0.46767,2703.48452034401,1182.98451219184,"J2000",0.1772,4.36696509473782e-51,2459081.6257354,2169,213.586194104617,"512",2.74603543771084,"N","N","S",NA,23.09
"339","513 Centesima (1903 LY)","Centesima","a0000513",2000513,"41","MBA",177517192322369440,12699327646082502,"K",10.784477,3.0138834693765,2.76103474424533,0.0838946587352552,9.73248004432257,9.75,1.77973,692.6175241,2.10813,0.807,0.425,2458600.5,20190427,58600,184.447048521366,0.188371150017844,NA,0.46369,2636.66015342919,1911.12067833051,"J2000",0.089,131.85300767146,2458730.05395998,2513,335.595771568337,"513",3.26673219450767,"N","N","S",NA,48.805
"340","515 Athalia (1903 ME)","Athalia","a0000515",2000515,"31","MBA",54341627405301976,4159183992617118,"Cb",10.08594,3.11986867864169,2.57266642549906,0.175392719856678,2.03849414060354,11.23,1.58602,617.2314034,1.6681,0.875,0.415,2458600.5,20190427,58600,121.093726920445,0.178854389310381,NA,0.46845,2638.19341688505,2012.81054039586,"J2000",0.039,131.929670844252,2459015.04237989,2390,285.857275801685,"515",3.66707093178431,"N","N","I",NA,41.19
"341","516 Amherstia (1903 MG)","Amherstia","a0000516",2000516,"77","MBA",36266520845979720,2925912569473702,"X",9.61804,2.68177641341251,1.95232673571883,0.272002421247889,12.9569712798349,8.27,0.992689,386.32477813,1.83917,0.736,0.265,2458600.5,20190427,58600,328.806171133407,0.224424478010354,NA,0.48614,2651.89783383257,1604.10309602409,"J2000",0.202,132.614891691628,2459088.01911475,1957,250.588777152608,"516",3.41122609110619,"N","N","M",NA,65.144
"342","519 Sylvania (1903 MP)","Sylvania","a0000519",2000519,"27","MBA",1.14181580182753e-38,8.76906428846025e-40,"S",10.075897,2.79149207978959,2.28032931401319,0.183114532001441,11.0124211830803,9.14,1.29613,504.4149121,2.21146,0.833,0.357,2458600.5,20190427,58600,44.7202854193755,0.211324316960628,NA,0.45963,2644.57375587496,1703.54271187386,"J2000",0.246,2.28363160365506e-50,2458812.60201268,2554,315.177687044894,"519",3.30265484556599,"N","N","S",NA,40.078
"343","521 Brixia (1904 NB)","Brixia","a0000521",2000521,"80","MBA",960007715875971584,79134731112382752,"Ch",9.41785,2.74056638117735,1.96876594447057,0.281620778101791,10.5974610658856,8.31,0.993845,386.77465865,1.92817,0.712,0.341,2458600.5,20190427,58600,89.6483572077687,0.217241896291587,NA,0.46816,2653.13247760245,1657.13891355837,"J2000",0.073,132.676623880123,2457835.12632234,2067,166.271229107152,"521",3.51236681788413,"N","N","C",NA,107.227
"344","523 Ada (1904 ND)","Ada","a0000523",2000523,"25","MBA",4254477064982276,331781156796527,"X",9.913374,2.96615267038181,2.4378903260218,0.178096815324079,4.31306454963957,9.8,1.45461,566.0905737,1.71917,NA,NA,2458600.5,20190427,58600,260.620011167427,0.192936245389871,NA,0.50879,2642.0545533655,1865.90134618065,"J2000",0.2512,132.122727668275,2459306.42560403,2178,223.801364434745,"523",3.49441501474183,NA,NA,NA,NA,NA
"345","527 Euryanthe (1904 NR)","Euryanthe","a0000527",2000527,"30","MBA",113339973266201856,8767704497758959,"Cb",10.008246,2.726534940035,2.31708905667658,0.15017078172971,9.66013560336469,10.4,1.30714,508.6996738,2.17875,NA,NA,2458600.5,20190427,58600,120.504629003357,0.218921024919623,NA,0.46492,2645.91281297421,1644.42862503579,"J2000",0.039,132.315640648711,2458126.27276047,2265,103.818313323545,"527",3.13598082339342,NA,NA,NA,NA,NA
"346","531 Zerlina (1904 NW)","Zerlina","a0000531",2000531,"26","MBA",4382331181453966,238850329094726,"B",14.176794,2.78624036227316,2.23671584064585,0.197227966785671,33.9896689854536,12,1.33982,521.4177494,1.89549,NA,NA,2458600.5,20190427,58600,197.715865103264,0.211922078607877,NA,0.43409,2640.66577842133,1698.73758489371,"J2000",0.101,132.053288921066,2459208.74420215,1653,231.099624378748,"531",3.33576488390047,NA,NA,NA,NA,NA
"347","532 Herculina (1904 NY)","Herculina","a0000532",2000532,"104","MBA",8.37884030763132e-37,6.03586120157845e-38,"S",10.733275,2.77254619998951,2.28637273023607,0.175352702781032,16.3153742389878,5.81,1.3544,527.091848,1.96653,0.857,0.429,2458600.5,20190427,58600,107.532578921947,0.213494104296392,NA,0.43625,2642.42303857074,1686.22923422848,"J2000",0.285,1.67576806152626e-48,2458674.432647,3486,344.215815750892,"532",3.25871966974295,"N","N","S",NA,167.791
"348","533 Sara (1904 NZ)","Sara","a0000533",2000533,"34","MBA",5.19198650162699e-39,3.75403784164843e-40,"S",10.673189,2.97833250293776,2.84319487115971,0.0453735879539162,6.55686515989642,9.6,1.84048,716.2596016,1.84884,0.871,0.386,2458600.5,20190427,58600,180.320186666727,0.191753942698128,NA,0.49013,2637.38815169388,1877.40598672715,"J2000",0.252,1.0383973003254e-50,2457949.46833686,2469,124.837888227843,"533",3.11347013471582,"N","N","S",NA,30.819
"349","534 Nassovia (1904 OA)","Nassovia","a0000534",2000534,"32","MBA",5.99536920674616e-39,4.49035893172252e-40,"Sq",10.315556,2.88353278671985,2.71470827504257,0.0585478037408822,3.27514313830584,9.77,1.72963,673.1201071,2.10687,0.834,0.39,2458600.5,20190427,58600,94.0925915508648,0.201287466253214,NA,0.45326,2640.41702749551,1788.48691724864,"J2000",0.213,1.19907384134923e-50,2458875.50300427,2568,304.645342058937,"534",3.05235729839712,"N","N","S",NA,32.333
"350","539 Pamina (1904 OL)","Pamina","a0000539",2000539,"36","MBA",248709388989818368,20338487013706928,"Ch",9.485806,2.73842909988441,2.15467523629572,0.213171070820613,6.79919825058085,10,1.16698,454.1536066,2.21924,NA,NA,2458600.5,20190427,58600,274.286659763786,0.217496274408122,NA,0.48293,2651.03498944482,1655.20076598864,"J2000",0.052,132.571749472241,2458260.52779184,2085,73.9426886760814,"539",3.32218296347309,NA,NA,NA,NA,NA
"351","541 Deborah (1904 OO)","Deborah","a0000541",2000541,"34","MBA",168964065163633216,12597244866772216,"B",10.367205,2.81577880382518,2.67543175815742,0.049843064901654,6.00248288106421,10.1,1.65907,645.6602719,2.09785,NA,NA,2458600.5,20190427,58600,267.630633418067,0.208596141493916,NA,0.47714,2641.54289402202,1725.82291034611,"J2000",0.055,132.097144701101,2457854.45599517,2560,155.62190079291,"541",2.95612584949294,NA,NA,NA,NA,NA
"352","543 Charlotte (1904 OT)","Charlotte","a0000543",2000543,"40","MBA",12449403415012872,923714141771703,"Xe",10.401789,3.05705447762498,2.58537338105188,0.154292669635233,8.47947506256825,9.5,1.60985,626.5053245,1.91982,NA,NA,2458600.5,20190427,58600,294.966786321438,0.184395070541144,NA,0.4786,2637.61771938496,1952.32984777472,"J2000",0.144,131.900885969248,2457973.0771664,1989,115.693677660647,"543",3.52873557419808,NA,NA,NA,NA,NA
"353","545 Messalina (1904 OY)","Messalina","a0000545",2000545,"42","OMB",1111043555480400512,79678028834414944,"Cb",10.748371,3.20299624225348,2.65962271036678,0.169645385379663,11.201854892777,8.84,1.65067,642.3912439,1.58823,0.686,0.343,2458600.5,20190427,58600,333.616018985329,0.171937033802631,NA,0.46888,2634.29801614583,2093.78975569189,"J2000",0.041,131.734900807292,2457918.77317995,2319,117.214087303504,"545",3.74636977414019,"N","N","CD",NA,112.631
"354","547 Praxedis (1904 PB)","Praxedis","a0000547",2000547,"31","MBA",18941621687482616,1397073734040147,"Xk",10.489211,2.77473578773472,2.12309057824636,0.234849462917822,16.8578861573845,9.52,1.1309,440.112353,2.03711,0.761,0.254,2458600.5,20190427,58600,193.081586924303,0.213241446812628,NA,0.48802,2643.98964833268,1688.22714993266,"J2000",0.101,132.219482416634,2458934.74090347,2393,288.72598616049,"547",3.42638099722308,"N","N","XD",NA,52.462
"355","551 Ortrud (1904 PM)","Ortrud","a0000551",2000551,"34","MBA",415559916235751744,31772609479065696,"C",10.104295,2.9677781666773,2.60533212412727,0.12212706684739,0.396578991606651,9.57,1.62016,630.5176672,1.91686,0.673,0.289,2458600.5,20190427,58600,5.96674543167053,0.192777756014613,NA,0.48308,2640.21936066896,1867.43536932089,"J2000",0.04,132.030968033448,2457877.37470104,2927,139.402472450613,"551",3.33022420922732,"N","N","XC",NA,81.113
"356","553 Kundry (1904 PP)","Kundry","a0000553",2000553,"27","MBA",1.29733549086548e-40,1.14721764449044e-41,"S",8.848524,2.23063007435322,1.98513199815813,0.110057727194538,5.38982001239411,12.2,0.998781,388.69560177,2.76715,NA,NA,2458600.5,20190427,58600,72.3730370021957,0.295843985162512,NA,0.43461,2674.10903546629,1216.85759405332,"J2000",0.287,2.59467098173096e-52,2458171.14423704,2006,127.022319966986,"553",2.47612815054832,NA,NA,NA,NA,NA
"357","554 Peraga (1905 PS)","Peraga","a0000554",2000554,"103","MBA",686136368094842240,60424259463214072,"Ch",8.871371,2.37442289667258,2.01038077926947,0.153318146448667,2.93471885274087,9.2,1.02485,398.8408745,2.56257,0.676,0.342,2458600.5,20190427,58600,295.419921427579,0.269381003602312,NA,0.53262,2669.97010342295,1336.39712966349,"J2000",0.0496,133.518505171148,2458135.70338371,2203,125.207378967695,"554",2.73846501407569,"N","N","FC",NA,95.87
"358","555 Norma (1905 PT)","Norma","a0000555",2000555,"28","MBA",23222960093740440,1735528018319512,"B",10.319254,3.18996982433307,2.71272137293407,0.14960908023598,2.64604873701545,10.8,1.72827,672.5908359,1.39467,NA,NA,2458600.5,20190427,58600,130.400512720904,0.172991279800295,NA,0.4789,2635.58553461769,2081.02975141632,"J2000",0.119,131.799276730884,2458096.62063515,2381,87.1667361901996,"555",3.66721827573207,NA,NA,NA,NA,NA
"359","556 Phyllis (1905 PW)","Phyllis","a0000556",2000556,"67","MBA",8.46922847404946e-39,6.99333280573222e-40,"S",9.415119,2.46436861174985,2.20885671816318,0.103682497970646,5.24606024529283,9.56,1.22591,477.0873947,2.39638,0.849,0.41,2458600.5,20190427,58600,286.039249023923,0.254768406652652,NA,0.47093,2656.93494226623,1413.04804912808,"J2000",0.201,1.69384569480989e-50,2459247.46943803,1993,195.172627118981,"556",2.71988050533653,"N","N","S",NA,36.279
"360","559 Nanon (1905 QD)","Nanon","a0000559",2000559,"98","MBA",66714125780876504,4979587332475469,"Xk",10.364352,2.71172355410891,2.533327214687,0.0657870671040951,9.30136577755179,9.5,1.53101,595.8231617,2.16382,0.733,0.379,2458600.5,20190427,58600,112.068207275786,0.220717085995954,NA,0.47308,2643.82355644956,1631.04726748068,"J2000",0.05,132.211177822478,2457920.22315076,2536,150.148723833829,"559",2.89011989353083,"N","N","C",NA,79.82
"361","560 Delila (1905 QF)","Delila","a0000560",2000560,"71","MBA",34255542694855052,2681299624033988,"B",9.892566,2.7499181599584,2.30700116789429,0.161065517699194,8.46942377567272,11,1.32405,515.2805385,1.93809,NA,NA,2458600.5,20190427,58600,105.336641297369,0.216134661556173,NA,0.44799,2646.29472397293,1665.62825882713,"J2000",0.062,132.334736198646,2458398.58489448,2061,43.6408529941796,"560",3.19283515202252,NA,NA,NA,NA,NA
"362","563 Suleika (1905 QK)","Suleika","a0000563",2000563,"41","MBA",2.68420132814636e-38,2.17146446961954e-39,"Sl",9.588078,2.71240082784067,2.07279953598769,0.235806332636379,10.2430090593835,8.5,1.09018,424.2653506,1.98845,0.887,0.471,2458600.5,20190427,58600,85.1864552020144,0.220634423128933,NA,0.48385,2650.84270594282,1631.65835545809,"J2000",0.2477,5.36840265629271e-50,2458759.14875549,2083,324.996623352726,"563",3.35200211969366,"N","N","S",NA,53.29
"363","564 Dudu (1905 QM)","Dudu","a0000564",2000564,"36","MBA",20297854838255848,1514958271842048,"Xc",10.372821,2.74631968122448,1.98372121928576,0.277680150330755,17.9937375549853,10.43,0.990992,385.66435664,1.72461,0.731,0.312,2458600.5,20190427,58600,70.7660862729832,0.21655959972235,NA,0.44995,2645.83143155976,1662.35992521945,"J2000",0.05,132.311571577988,2458769.44906189,2045,323.412458783282,"564",3.50891814316321,"N","N","CDX",NA,52.01
